doi,article_title,keywords,subject_cat_desc,exemplar,cluster_label
10.1007/s11434-010-4151-y,Zircon U-Pb and Hf isotopes of volcanic rocks from the Batamayineishan Formation in the eastern Junggar Basin,"isotopes basaltic zircons, age studied basaltic, basaltic zircons batamayineishan, zircons suggest basaltic, isotopes basaltic",Multidisciplinary Sciences,True,1
10.1073/pnas.0702340104,A specific c-type cytochrome maturation system is required for oxygenic photosynthesis,"oxygenic photosynthesis phylogenetic, oxygenic photosynthesis, photosynthesis phylogenetic, oxygenic photosynthesis important, proteins distinguish photosynthetic",Multidisciplinary Sciences,True,0
10.1038/s41598-019-54007-2,"Mechanochemical synthesis of carbon-stabilized Cu/C, Co/C and Ni/C nanocomposites with prolonged resistance to oxidation","metal carbon nanocomposites, carbon nanocomposites, cu ni nanocomposites, nanocomposites synthesized using, synthesized nanocomposites",Multidisciplinary Sciences,True,7
10.1371/journal.pone.0093391,Changes in Positive End-Expiratory Pressure Alter the Distribution of Ventilation within the Lung Immediately after Birth in Newborn Rabbits,"ventilation lung preterm, birth affect respiratory, lung initiating ventilation, lung preterm rabbit, distribution ventilation lung",Multidisciplinary Sciences,True,9
10.1371/journal.pone.0134417,Pain Sensitivity in Adolescent Males with Attention-Deficit/Hyperactivity Disorder: Testing for Associations with Conduct Disorder and Callous and Unemotional Traits,"behaviour physical pain, pain sensitivity physiological, tolerance boys adhd, boys adhd comorbid, pain sensitivity examined",Multidisciplinary Sciences,True,5
10.1155/2014/839658,Rice Photosynthetic Productivity and PSII Photochemistry under Nonflooded Irrigation,"photosynthetic characteristics rice, photosynthetic characteristics nonflooded, photosynthetic capacity nonflooded, investigate photosynthetic characteristics, photosynthetic characteristics",Multidisciplinary Sciences,True,0
10.1371/journal.pone.0190651,LEGO products have become more complex,"increased complexity lego, complexity lego sets, lego sets bigger, complexity lego, lego sets bricks",Multidisciplinary Sciences,True,2
10.1016/j.dib.2018.05.110,First evidence of wulfenite in Calabria Region (Southern Italy),"wulfenite rare mineral, detected wulfenite crystals, wulfenite crystals, wulfenite crystals bipyramidal, minerals called molybdates",Multidisciplinary Sciences,True,1
10.1038/s41598-018-24262-w,"Phylogeny, biogeography and methodology: a meta-analytic perspective on heterogeneity in adult marine turtle survival rates","turtle species, marine turtle species, survival marine turtles, turtle species met, studies marine turtle",Multidisciplinary Sciences,True,1
10.1371/journal.pone.0081700,Emergence of Streptococcus pyogenes emm102 Causing Toxic Shock Syndrome in Southern Taiwan during 2005-2012,"electrophoresis causative pyogenes, stss analyzed clinical, pyogenes isolates, clinical epidemiological molecular, epidemiological molecular characteristics",Multidisciplinary Sciences,True,8
10.1016/j.heliyon.2019.e01259,Fuels with low octane number: water injection as knock control method,"combustion increment octane, water effect combustion, fuel water mixture, different water fuel, water mixture octane",Multidisciplinary Sciences,True,3
10.1371/journal.pone.0221195,Provider preference for payment method under a national health insurance scheme: A survey of health insurance-credentialed health care providers in Ghana,"ghana providers preference, care services ghana, providers prefer ghana, healthcare providers preference, ghana providers",Multidisciplinary Sciences,True,5
10.1371/journal.pone.0085943,Expression and Properties of the Highly Alkalophilic Phenylalanine Ammonia-Lyase of Thermophilic Rubrobacter xylanophilus,"rubrobacter xylanophilus rxpal, bacterium rubrobacter xylanophilus, bacteria members phenylalanine, rubrobacter xylanophilus, phenylalanine ammonia lyase",Multidisciplinary Sciences,True,0
10.1371/journal.pone.0218775,Birds vs bricks: Patterns of species diversity in response to urbanization in a Neotropical Andean city,"urbanization avian biodiversity, bird diversity urban, bird diversity significantly, cities conserve bird, conserve bird diversity",Multidisciplinary Sciences,True,1
10.1371/journal.pone.0218266,Fretibacterium sp. human oral taxon 360 is a novel biomarker for periodontitis screening in the Japanese population,"bacteria periodontitis screening, periodontitis species bacteria, pathogen periodontitis species, pathogen periodontitis, bacterial biomarker periodontitis",Multidisciplinary Sciences,True,4
10.1073/pnas.2120665119,Turbulence tracks recurrent solutions,"turbulent flows, fluid turbulence, turbulent flows evolve, patterns embedded turbulence, turbulent flow tracks",Multidisciplinary Sciences,True,3
10.1371/journal.pone.0263737,The burden of perioperative hypertension/hypotension: A systematic review,"perioperative management bp, outcomes acute hypertensive, hypo hypertension bp, outcomes hypotension reported, hypertension hypotension measures",Multidisciplinary Sciences,True,9
10.1142/S0218127416500607,Stability and Bifurcation in a State-Dependent Delayed Predator-Prey System,"bifurcation stability hopf, hopf bifurcation stability, bifurcation stability, hopf bifurcation, existence hopf bifurcation",Multidisciplinary Sciences,True,3
10.1038/s41598-020-75681-7,Chronic wasting disease (CWD) prion detection in blood from pre-symptomatic white-tailed deer harboring PRNP polymorphic variants,"prion protein animal, cwd prion detection, cwd prions detected, prions detected blood, prion protein",Multidisciplinary Sciences,True,8
10.1371/journal.pone.0099390,Temporal Trends in the Swedish HIV-1 Epidemic: Increase in Non-B Subtypes and Recombinant Forms over Three Decades,"hiv subtypes, hiv subtype, subtype hiv, hiv subtypes sub, subtype hiv 1b",Multidisciplinary Sciences,True,8
10.1371/journal.pone.0267721,"Suicidal behavior and associated factors among prisoners in Dilla town, Dilla, Ethiopia 2020: An institutional based cross-sectional study","prevalence suicidal ideation, statistically associated suicidal, suicidal behavior prisoners, prevalence suicidal, assessed using suicidality",Multidisciplinary Sciences,True,5
10.1371/journal.pone.0021871,Computational Exploration of Structural Hypotheses for an Additional Sequence in a Mammalian Mitochondrial Protein,"mitochondrial initiation factor, mammalian mitochondrial translation, mitochondrial initiation, eukaryotic insert sequence, mitochondrial translation",Multidisciplinary Sciences,True,0
10.1073/pnas.0605688104,Natural selection for rash-forming genotypes of the varicella-zoster vaccine virus detected within immunized human hosts,"vaccine mutations, vaccine mutations causing, alleles present vaccine, vaccines novel mutations, oka vaccine virulent",Multidisciplinary Sciences,True,8
10.1371/journal.pone.0205523,"'Ring' your future, without changing diaper - Can preventing teenage pregnancy address child marriage in Zambia?","child marriage prevalent, marriage 13 young, behaviour teenage pregnancy, child marriage 13, child marriage study",Multidisciplinary Sciences,True,5
10.1371/journal.pone.0035583,Segregation of Regulatory Polymorphisms with Effects on the Gluteus Medius Transcriptome in a Purebred Pig Population,"pig genome, genechip porcine genome, porcine genome, porcine expression qtl, lipid trait qtl",Multidisciplinary Sciences,True,0
10.3791/3234,Development of a Unilaterally-lesioned 6-OHDA Mouse Model of Parkinson's Disease,"rat model parkinson, mechanisms underlying parkinsonian, striatal dopamine, loss striatal dopamine, pharmacology observed parkinsonian",Multidisciplinary Sciences,True,10
10.1038/srep37818,Speciation and genetic diversity in Centaurea subsect. Phalolepis in Anatolia,"plants mountains anatolia, subsection phalolepis anatolia, genetic diversity ancient, diversity ancient gene, anatolia means microsatellites",Multidisciplinary Sciences,True,1
10.1371/journal.pone.0099652,Stimulatory Interactions between Human Coronary Smooth Muscle Cells and Dendritic Cells,"atherogenesis dendritic cells, perpetuate inflammation vascular, interactions dcs vascular, dcs vascular, cytokines demonstrated flow",Multidisciplinary Sciences,True,10
10.1073/pnas.1203212109,Photochemically driven redox chemistry induces protocell membrane pearling and division,"vesicles containing fluorescent, thiols mechanism photochemically, photochemically driven pathway, acid vesicle growth, fatty acid vesicles",Multidisciplinary Sciences,True,0
10.1038/s41598-020-79320-z,Bioactive diterpenoids impact the composition of the root-associated microbiome in maize (Zea mays),"diterpenoids zman2 rhizosphere, plant microbiome interactions, zman2 rhizosphere microbiome, plant microbiome, bacterial communities metabolite",Multidisciplinary Sciences,True,0
10.1073/pnas.1310134110,What is a representative brain? Neuroscience meets population science,"population neuroscience leverages, perspective population neuroscience, neuroscience leverages interdisciplinary, population neuroscience, population neuroscience approach",Multidisciplinary Sciences,True,5
10.1073/pnas.0906810106,Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa,"predicted crassa cellulases, crassa cellulases strains, crassa cellulases, miscanthus cellulose determined, growth miscanthus cellulose",Multidisciplinary Sciences,True,0
10.1038/s41598-018-35136-6,Natural variation in acyl editing is a determinant of seed storage oil composition,"fatty acid elongase, fatty acid species, genetic control fatty, fatty acid chain, fatty acid elongation",Multidisciplinary Sciences,True,0
10.17223/15617793/398/38,METHODS OF LONG-TERM FORECAST OF THE SIDE INFLOW INTO THE RESERVOIR OF THE BOGUCHANSKAYA HPP ON THE ANGARA RIVER,"drain forecast rivers, hydrological forecasts, forecast rivers, forecast rivers long, hydrological forecasts characterizes",Multidisciplinary Sciences,True,1
10.1371/journal.pone.0009857,"Muscleblind1, but Not Dmpk or Six5, Contributes to a Complex Phenotype of Muscular and Motivational Deficits in Mouse Models of Myotonic Dystrophy","gene cognitive functions, gene cognitive, memory deficits anxiety, deficits anxiety, cognition congenital myotonic",Multidisciplinary Sciences,True,10
10.1371/journal.pone.0136971,Dynamic Patterns of Forces and Loading Rate in Runners with Unilateral Plantar Fasciitis: A Cross-Sectional Study,"injury runners studies, runners studies investigated, runners pf acute, runners unilateral pf, running runners acute",Multidisciplinary Sciences,True,4
10.1038/ncomms12646,VCP recruitment to mitochondria causes mitophagy impairment and neurodegeneration in models of Huntington's disease,"causes neurodegeneration huntington, mthtt vcp mitochondrial, protein mitochondria vcp, mitochondria underlying mechanisms, hd models mitochondria",Multidisciplinary Sciences,True,10
10.1016/j.heliyon.2018.e00976,Up-regulation of GluN2A-containing NMDA receptor protects cultured cortical neuron cells from oxidative stress,"nmda receptors oxidative, containing nmda receptors, nmda receptors, nmda receptors altered, containing nmda receptor",Multidisciplinary Sciences,True,10
